2.745981724,0.696078592,4.610236429,2.084040111,1.617507889,46.72319968
0.261480522,2.498677808,6.886326358,7.268897598,1.550900296,58.3949516
9.365137557,0.880715404,1.379484172,1.398833066,7.645473877,75.22151667
2.446118965,2.899345983,4.264583337,8.861519751,4.515047055,69.21906171
5.196336031,5.334704768,8.882801895,8.238720881,7.8934779,108.3782114
6.304154339,4.133956579,5.397243867,7.998957357,7.352942867,98.15665318
0.254696074,6.612276542,6.466889725,7.441547237,9.800264009,82.03487018
3.988657589,3.536678886,0.78210461,4.710390063,8.374895063,64.73535565
3.414791692,9.069882965,5.084684541,9.124355159,0.929870942,98.67591361
1.953833351,2.714804194,7.814455439,3.224936459,3.659354693,64.51790275
4.382476718,5.579959068,9.791278368,3.918651831,9.863450686,101.5235942
8.924138351,2.616188254,0.602700826,9.747303817,2.742617986,90.01010374
1.760292907,8.775329921,9.820982225,0.495127967,6.692721373,91.77926361
9.104410033,1.666806275,1.395874862,8.18702996,3.688258435,86.52849618
3.217044369,3.016567597,6.494357621,5.307013734,6.980485431,76.22197738
8.254285257,6.188527786,4.892075498,9.653460721,3.546964628,114.3527495
2.410878164,5.39671346,7.348579388,1.386967799,3.122436395,72.00015913
7.408455242,1.831273604,8.30825973,8.539775398,1.21400086,97.78563425
2.532020558,0.088800816,8.590425733,3.564415235,7.789671193,64.31484315
8.960778865,5.448039762,5.574282187,2.73063437,8.214839346,107.5974125
6.325820246,8.305955425,1.416719832,6.955306474,9.249805389,103.2536536
0.724988001,7.255774182,7.559063371,2.488764907,4.552025561,74.98877066
6.183883355,2.678032376,4.428555167,3.30411834,3.902349697,76.01502354
1.64450038,6.859569463,7.481469084,8.665705167,2.946527213,88.98983038
4.121584399,4.889615288,5.92399359,5.348281326,6.774236128,86.31281319
2.016195656,3.168103526,6.160523347,4.032871528,0.103911437,59.73598899
8.722129637,6.56321008,7.308791129,3.451980218,3.719091705,113.0415425
5.906801184,9.439711271,0.573810416,7.115004538,5.345413227,99.36415379
5.701321337,6.842714433,6.419552913,7.366936382,9.943236647,110.4709613
0.077837435,4.165260512,2.385621868,3.600233548,8.711615478,50.62244162
7.594288365,8.584439394,6.511502888,1.677067818,8.04833274,113.4123835
3.515122083,4.806982499,0.0617965,0.21625028,5.347726506,53.59171317
2.377353221,1.847732904,7.667735176,6.963564618,5.50848629,72.65842594
6.68679448,8.203263389,6.858037523,5.980079124,9.40422652,118.8078849
2.876406179,2.745349534,7.101447551,9.784473578,7.078149924,84.17644754
4.199548447,2.053410442,4.277872071,7.498337301,4.754197871,72.54826211
5.567685635,3.462794448,7.410322438,4.477656914,3.46656674,86.70107329
4.629199365,8.861942467,7.616499666,0.73389448,8.498871242,102.1216525
4.571178088,8.669733075,8.320712137,2.142411634,2.73842836,100.2515742
2.812940883,7.833853446,0.776949164,8.783596667,7.68284741,83.93898652
4.445823938,7.736516553,7.362915255,9.182131639,4.778154348,109.2835835
1.49237637,1.097701288,4.851772657,9.294951098,0.054453713,55.79838496
1.976484253,0.305364944,4.451505412,2.023401834,4.011730845,43.30228583
1.650263215,7.11608096,4.919335452,0.478204645,2.984478317,65.62858495
4.081545073,6.38909468,4.491914553,3.068292881,0.269642886,76.71190561
6.803571864,6.768851662,0.22985122,5.320131043,6.597063077,89.22444527
5.041404438,3.555700228,8.758154194,2.875576701,4.502676413,86.39914037
1.627348003,8.573278144,6.962510105,8.865501005,9.885600184,101.5322168
7.214826923,8.151620008,8.706941761,5.282182314,5.760725538,121.36601
6.190089491,2.153653213,9.909551785,8.419871798,7.673561949,104.7006393
9.059955102,8.730654595,1.930495212,4.637979376,0.504150782,105.8399492
8.981495547,8.569953613,2.419120477,9.793203267,9.338702577,126.2892285
9.61842179,0.270364462,9.364955661,4.779412814,0.209260234,97.92172034
1.919429781,1.648502443,4.511115288,6.044821006,1.990758515,53.90663468
7.640811532,4.205203952,1.359072456,0.120198071,7.073430331,76.8810691
6.706546942,4.674372367,8.892183067,3.057833356,4.34835906,99.91764408
6.772430303,6.172297974,5.048273808,4.992377125,1.954948456,95.63686561
6.20600206,4.718820148,0.071331391,0.172185672,5.585309411,66.41057607
5.907183634,4.905389885,8.799657479,2.247180292,4.30620359,94.72512975
9.709229273,1.934030181,3.536997825,5.552299834,1.896408071,90.1295368
5.47329748,9.966172583,4.720030439,3.825851158,1.384670726,100.7542044
9.85984296,5.844222787,3.076390797,9.550011613,0.219506122,111.2802449
7.066825972,3.926361704,3.09883092,8.862161382,8.757851787,97.74113049
9.884307823,5.219015977,9.503922617,6.257320927,0.226852489,121.8737347
5.280661738,5.050665419,5.050181704,5.707597304,8.200526241,91.91445901
1.738232852,2.675111445,6.472268717,9.027863204,0.064512794,67.00360471
6.883079934,6.888606347,5.529237234,0.328089978,9.327624609,99.4379546
7.793206992,2.713160487,9.336688593,8.017254397,8.543066492,112.8195687
6.268593855,7.158360372,6.926643641,2.427871016,5.940810464,102.0218324
4.466100647,0.122917096,9.155758666,4.953117309,5.688608445,76.00996108
5.006637079,0.8559551,3.290794871,9.627127359,5.765059905,73.95565581
0.43305408,7.249921141,5.410841145,0.146719254,8.580607211,66.72994249
3.83554087,8.490243649,8.231209721,7.802014108,0.869959473,104.5797094
4.209542027,3.394096212,8.031452137,5.069166043,6.184500705,85.95748869
7.441485405,4.378773356,1.739766832,9.997785641,3.902308152,94.2334983
4.987580818,5.172751157,7.92300392,9.038552713,0.508674693,98.68825325
2.236712521,1.631077383,4.516520779,4.798957309,7.504950519,59.12454236
8.311971234,7.631563525,4.706162992,5.249829021,9.224054881,116.2984122
4.548839155,3.947676077,7.577956919,9.019685377,1.602294789,91.00952836
9.869020107,4.032418725,6.945994459,7.027472188,3.76371674,115.1229202
0.110888179,0.596965158,6.194168883,6.814320786,4.444714347,50.38904562
0.741245697,9.662254592,8.332035008,9.759126653,7.096234154,104.5515145
3.874921939,0.709862483,3.708478189,6.706046685,9.450190749,67.15418839
1.100922279,2.777572201,5.88279026,1.838090131,0.219420315,48.30976043
4.63993771,0.41659242,8.482298492,9.422316438,8.374593826,87.80832302
1.386805918,0.206430983,9.808476716,2.655842048,9.961461315,62.61417248
3.736033185,4.498339262,8.156483687,5.921068783,1.496111081,85.2885165
3.836598753,3.555409444,1.09230209,5.166575115,8.237890566,66.21796474
9.744913809,7.183132991,7.817601186,8.276464223,2.241103834,130.3186473
1.551705907,6.531846341,1.441260616,5.962847076,2.797514939,63.12736505
7.173628415,7.545578138,4.296104862,0.643892971,7.252746941,98.12930882
6.175062652,1.377378321,7.630984906,1.908774145,8.658715405,82.39072183
2.980771137,0.526330424,8.688775489,3.590031222,2.304280814,63.22141088
4.747513533,2.374850752,1.112120179,7.01739887,5.145430264,66.18575193
8.266836507,4.088057184,6.302691158,9.007952265,4.570817432,110.0623205
2.990624918,3.892668307,7.50028379,8.758838753,0.256331183,81.21605898
2.480724601,1.501946162,4.964549604,2.21936005,8.223245883,56.33603969
2.797478362,6.488596064,3.980445969,2.899478153,2.873229864,71.08263504
0.486658155,9.642181834,7.366000617,6.523778533,4.073078359,91.2113289
3.939997667,3.544286407,6.767816789,6.208569319,8.87717225,85.93303726
9.800414607,3.238735584,3.348223979,0.850861806,0.474012661,84.51863197
2.654663082,6.605841435,1.291483233,5.415691552,5.024132937,69.95851365
3.775695947,6.120245156,3.246426016,9.192399328,9.695237633,91.55827162
5.352674751,2.84317091,2.967055312,7.497298279,0.863314128,73.19047354
7.212764869,3.917059158,9.797562671,7.962855292,5.07266298,112.9686832
7.113489545,4.962071471,2.717633196,5.314256797,2.665062167,86.97900991
1.179789222,8.671559481,0.85205952,9.894078486,6.593238752,80.07346535
8.04829435,7.663159005,2.891642846,6.241782594,3.147131431,106.112772
7.892652812,7.124428482,4.541837045,7.802089434,7.567311964,115.5356249
4.664917314,3.078008826,9.673935534,9.908764949,9.253679948,104.4003937
6.239253832,0.118041443,4.79137335,2.790131228,0.419814862,62.46321039
2.601586925,9.458084282,4.388155826,9.256188171,3.862040319,96.98938434
3.414067183,0.171622732,2.121501372,6.808935505,6.891219027,54.67818939
0.92667633,0.662750687,4.153434187,2.994085072,5.030977767,40.81532731
8.709159489,1.914039907,3.124162489,6.686167968,1.454325865,86.33105316
0.262599608,8.561713484,8.347950472,5.337078778,6.011578034,88.25061084
1.396746325,6.259800367,6.729234282,8.128066794,6.056967835,84.64874428
0.78912815,1.157196874,4.147799676,2.034376404,3.305231763,38.84028584
1.891313179,5.382716417,2.638083825,4.145003782,6.299720604,64.22324598
9.894349155,7.028396621,3.716671367,9.380942128,1.439258466,119.0597428
1.456439726,5.292228597,4.979882609,5.181705995,8.364534649,72.77694755
0.075190953,2.235224875,9.799870441,1.04530494,9.768857542,60.77475107
0.678130274,0.472760027,1.730209782,5.789999505,9.099732239,42.07666191
6.279340932,1.726443366,6.627237236,2.850562525,7.215918875,81.5749045
9.439633405,3.503878529,5.784204505,5.456449327,4.231100841,104.4532849
6.18430162,6.060880331,7.287004334,1.85546694,4.685843608,96.40252433
8.164214718,4.815335405,5.038941146,7.907340613,3.258729877,104.3744647
6.661591727,2.177418913,4.74122366,3.081213068,3.452491244,76.68791183
6.318264536,1.881466596,5.523080229,0.935797389,7.926987323,76.43634486
0.04175762,9.005650529,0.902842396,7.434429079,8.459883211,72.447488
5.031984973,4.380160239,5.796042987,2.014298502,9.584813498,84.17495391
3.791499785,1.96828714,2.982860258,4.021197464,0.170167865,54.21765603
2.452146185,7.945424245,9.916481049,9.863489747,0.979140294,105.1780615
1.264838692,4.534445607,3.524895766,3.678946952,3.229045406,56.18530251
7.983791269,6.472382478,4.440338704,3.25240155,3.992230461,100.5372065
7.762546182,3.111392293,4.385902786,4.174803735,8.581820259,92.02789908
3.680431463,9.29516328,4.900633856,9.471257463,7.237962565,106.6928498
0.480021992,8.736271663,4.930211908,9.164060973,5.133100671,86.18961772
5.821037778,5.542182458,7.161453101,1.019530211,1.35243919,86.37508504
1.455312979,0.775688192,4.560865932,7.680792606,8.819620322,58.88743064
7.166946957,9.508264953,1.504212022,8.735552162,7.541490024,114.2054937
5.627871277,4.831176913,2.181691715,0.14169846,4.911161929,69.8790166
4.150570082,5.835650227,4.31752785,2.448891133,4.826983113,77.46997717
2.016439485,9.686303039,4.94351465,2.339693316,0.662307243,79.89404849
3.260941567,6.32789754,7.523386002,8.048230195,9.37987679,99.90401768
1.181225034,1.317194961,7.333238743,9.8006797,3.399742826,66.903318
0.050584681,1.867700092,1.485994125,2.829962652,8.946981137,37.0200388
0.567085258,2.135667063,2.316817685,2.118049795,6.883320056,40.14305827
0.779699842,0.550151867,3.216895996,6.193145691,6.780126909,45.90172613
4.117601572,9.903695472,7.429801279,3.014578336,4.904113852,103.5444327
0.082060696,0.015080383,9.339511824,5.622350212,2.735150096,52.87599733
6.53782938,7.522860682,1.191047732,2.276754947,4.946434655,86.40060075
3.20900187,0.002690807,0.304544745,3.422374922,9.184343868,43.67722515
0.773108402,7.840103788,9.704578424,9.507753725,9.402293561,102.8203737
